emo	val	name	sentence
happy	1.0	sample_00006779	好
happy	0.75	sample_00004047	有了问题我给我父亲这么一说
neutral	-0.25	sample_00003030	我到超市去查了监控录像
angry	-2.25	sample_00003147	哦气死我了气死
angry	-3.25	sample_00001411	跟你说了别再给我打电话咱俩已经分手了你别死皮赖脸老缠着我行不行
angry	-2.0	sample_00005319	是不是彭乾武我要他亲口告诉
angry	-2.75	sample_00005127	我现在是袁浩的女朋友我警告你你以后跟他有任何交往
surprise	2.25	sample_00006969	你你
neutral	0.5	sample_00005946	三天
happy	1.75	sample_00005682	妈问的几家酒店你帮我参谋参谋
angry	-3.0	sample_00001036	怎么没事了要我看你根本就不应该让那个元昊
neutral	0.25	sample_00005591	不得不是正在和其他部门人员共享吗倒不如把他寄生成为服装编辑助理
worried	-1.0	sample_00003553	突然想起来不是说得过乳腺癌的不能生孩子吗
neutral	0.5	sample_00000432	我在活动中心啊我整整聊了一上午
angry	-2.0	sample_00002763	但是你不能追到这儿来这儿是医院是就诊的地方
angry	-3.75	sample_00005517	今天的事我说不清楚我还是那句话你爱信
sad	-3.25	sample_00001063	我我最近这么倒霉啊我来应个病还能被挨打我怎么这么
neutral	0.5	sample_00003225	打个比方如果你的朋友都是世界五百强里的人那你很有可能会成为第五百
happy	2.25	sample_00001671	您那车就没射过来
neutral	0.25	sample_00003654	其实是你还没有做好面对
happy	2.25	sample_00001110	大家可以边吃边聊
neutral	0.0	sample_00001185	知道那这样吧我先给他打个电话看他在哪儿
surprise	1.0	sample_00004099	我怎么没有印象
angry	-3.5	sample_00006015	我是他什么人哪我是他亲
happy	1.5	sample_00004858	不用客气真的
angry	-1.5	sample_00005830	就是今天晚上他不辞而别让我真的很窝
neutral	1.0	sample_00003502	好接下来我就为大家介绍力芸老师的手稿第一张呢是我个人最喜欢的请看
sad	-1.0	sample_00004679	我对他是真心真意的可现在我才明白
angry	-1.0	sample_00001740	看来华仔书院你真是
worried	-0.75	sample_00005807	这个人家庭背景怎么样人品怎么样你
worried	0.75	sample_00001922	我们家梅梅啊心眼软但是呢心地善良不知道
angry	-0.75	sample_00002485	我就把我所有的设计稿全都撕
neutral	-0.25	sample_00001864	那我就跟你说两句男人之间话
happy	1.75	sample_00000215	好说
neutral	-0.25	sample_00005790	这两个因素都不完善的情况下我一定做不好这些
neutral	0.0	sample_00001106	我头疼请假了
happy	2.5	sample_00002731	你那么辛苦地去赚钱让我住这么好的酒店我一点都
sad	-3.0	sample_00005816	这个
sad	-2.5	sample_00006786	
angry	-3.25	sample_00005653	别以为有两个臭钱你就显摆
neutral	0.0	sample_00000010	这这
angry	-2.75	sample_00006394	你有病
angry	-3.5	sample_00004903	黄兰登你什么
worried	-1.75	sample_00002146	奇葩的全忘了谁都不认识又怕他慢慢忘记自己受罪
neutral	-1.25	sample_00000787	我能说什么我就是这么一忍你
worried	-0.5	sample_00005738	爸他仓促了吧我我也没准备啊
happy	2.25	sample_00000462	明天上班就带着吧新工作
happy	2.25	sample_00004892	兰兰我也真心的希望你能得到自己想要的爱
happy	1.5	sample_00002235	不是不好说吗
worried	-0.75	sample_00001393	确诊了吗
worried	-2.25	sample_00000338	糟了我手机钱包都在包里
surprise	-1.0	sample_00000253	你说这车它不是我选的是那赵冲
happy	2.0	sample_00000405	不像不像那我这恭敬不如从命了
neutral	0.0	sample_00002286	
angry	-2.0	sample_00003524	就你这种政法
worried	-2.0	sample_00005299	我撒了谎啊
neutral	-0.75	sample_00005438	所以无论你今天发生了什么
surprise	-0.25	sample_00002505	
sad	-3.0	sample_00006760	不想吃
angry	-5.0	sample_00006727	我跟我爸妈都翻脸了
neutral	0.75	sample_00005193	到了所以直接约了办公室楼下
angry	-2.0	sample_00003843	小强和古青的事我们不同意这里我们没法守
neutral	-0.25	sample_00004213	他不是说等我一辈子吗
happy	1.0	sample_00003543	害我早忘了
angry	-3.25	sample_00002572	我想跟你搞清楚我和你不一样我在公司做的每一件事情都不会先考虑
neutral	0.5	sample_00004610	我每个人都有每个人的生活方式这个我不会去评
happy	2.75	sample_00004697	那那你就多喝点呗好
angry	-4.25	sample_00006694	大逆不道就该千刀万剐
worried	-2.5	sample_00006948	我要我梦见我怀的事
neutral	0.0	sample_00004436	谈恋爱也不能影响工作
happy	3.25	sample_00001449	大不大
sad	-2.5	sample_00002811	这是我最后一个警方
angry	-1.5	sample_00003646	你想啊你找个人喜当爹
angry	-4.0	sample_00003787	要紧你自己进去吧
happy	2.0	sample_00004211	你坐下吃饭
neutral	0.0	sample_00003747	就算是你分手之后嘀咕过对方嘀咕一些事那些事都不重
angry	-2.0	sample_00005003	就是我男朋友
worried	-1.25	sample_00001546	常主任这这会有什么
angry	-2.75	sample_00005618	万块钱买个模托车是小事你有多少钱哪
angry	-2.75	sample_00002502	这招扭安不腻吗
worried	-0.25	sample_00001679	我第一次的考验究竟过
angry	-3.75	sample_00002511	我面前跟我装饰医生跟病人家属的关系你为什么要骗我你打算
neutral	0.25	sample_00002618	就是那个女同志
sad	-1.5	sample_00004360	我知道你们被我好可是我哪儿也不能去
angry	-4.25	sample_00004935	你这种人有什么资格来取笑我爸妈给我取的名字
worried	-2.0	sample_00001823	我是想问你为什么退出是不是真的不想在急诊干了真的要去
neutral	-0.75	sample_00006960	也为像他那样的千金小姐除了玩不会干活呢真的
angry	-2.5	sample_00006368	艺术来的他凭什么
happy	2.75	sample_00001152	那没事买个房没事再买个车最后绕地球绕一圈最
sad	-1.25	sample_00001207	那你好
worried	-1.25	sample_00000056	我妈包了点饺子我们全家都吃了呀我们都没事啊
neutral	-0.5	sample_00003776	曲广美那婚纱嫂就到了
happy	0.5	sample_00000684	我不是这个意思
happy	1.5	sample_00006904	把公司办好是我们共同的
happy	1.75	sample_00004133	我就是想把房子弄得温馨一点这样子才有心情
neutral	0.0	sample_00006041	我想找个让自己高兴的
neutral	0.0	sample_00006977	随时靠谱怎么着
happy	1.75	sample_00002945	所以我还得谢谢
neutral	-0.5	sample_00001145	火灭了我活了可是鼻子的嗅觉和舌头的味觉就没有
sad	-2.25	sample_00000869	我前两天才知道他当时跟我分开
sad	-2.0	sample_00001205	好
happy	1.5	sample_00006340	对我正经听你们说
neutral	-0.25	sample_00006545	没别的意思你别往别的地方想好不好
neutral	0.25	sample_00002091	就是如果他们梦到你情的感经历能不抵就不提
happy	2.0	sample_00000700	嗯那既然这一页已经翻过去了下面的新篇章准备怎么开始
angry	-2.75	sample_00003084	怎么着
angry	-2.0	sample_00006479	张婷咱俩好一阵再说不行吗别保更跟小屁
angry	-1.5	sample_00000126	这个人死了非得找出谁的错否则就不能安慰逝去的灵魂我们的医学什么时候沦落到替罪羊的地步我们一线的医师什么时候变得这么地
happy	1.5	sample_00002886	不是不是我是看你们这儿招聘
sad	-1.75	sample_00006263	好
happy	1.5	sample_00005660	就有点累睡不着要不在你车里睡
neutral	-0.5	sample_00006691	我正要跟你说呢那个咱俩晚上不能一块吃饭了
happy	1.0	sample_00003694	美女能不能在你家借宿一晚
happy	1.75	sample_00005446	
neutral	-0.25	sample_00006385	十年大牢啊
sad	-3.0	sample_00004685	跟你说吧我现在又失业我又被男人骗你猜我今天我在那售楼处我看见谁了
neutral	0.25	sample_00004843	第一次见到他们俩是在一个早晨那个时候我和两个朋友在汉口办战斗这本杂志我每天住在隔江的武昌
sad	-2.25	sample_00000627	不是警察他是逃犯还能有什么关
sad	-1.75	sample_00006638	我要是跟何家的女人有过纠缠的男人过得都很悲惨我不要为伪像他们一样
neutral	-0.25	sample_00002290	
worried	-1.75	sample_00004736	不然怎么样没领成呢这回来还碰到这么一事故风风火火跑现场去了
angry	-3.25	sample_00007025	到了没有谁不让你活呀一会儿跟这
neutral	-0.5	sample_00003106	江河卖十八岁了不用我管了吧老太太老年痴呆可以把我当成他儿子也可以把任何人当成那儿子
neutral	-0.25	sample_00006304	这是我刚招的还想跟你商量一下给他安排什么工作
happy	1.5	sample_00005096	我就顺到一一块儿过来了嗯不知道有没有打扰你
neutral	0.5	sample_00002273	我想好了我想开始我全新的生活
happy	1.25	sample_00006054	李航
angry	-4.25	sample_00004011	不让我好过你也
happy	1.75	sample_00005187	飞哥你下次有演出
angry	-3.25	sample_00000393	是不是财外来的电话三更半夜去找他干什么
angry	-2.25	sample_00005776	你兰兰要出什么意外我不会放过
neutral	0.0	sample_00002214	其实也不尴尬
neutral	0.0	sample_00002332	刚才你妈呀接一个电话说明天哪
neutral	-1.0	sample_00005674	你生气你只会让他觉得你软
happy	1.25	sample_00006193	不会
angry	-2.75	sample_00003110	你别扯别的了说孩子点那必须得给我妈留
neutral	-0.25	sample_00006071	这样吧以后你跟着我混我让你干什么
sad	-2.0	sample_00005388	李东是我不好
worried	-0.25	sample_00003386	没事你马上就要比赛了你好好练练
neutral	0.0	sample_00005987	你不觉得我很古怪有点不合群
sad	-1.5	sample_00001260	没事我就是心情不好晚上你陪我去吃大排档
angry	-2.25	sample_00001331	谁入住谁登基要不然违反治安条例你负责吗
happy	1.75	sample_00000227	那当然了
angry	-2.5	sample_00001379	这特务的活老子
happy	1.5	sample_00002080	爹其实几年前我就应该跟青川在一起他为了事业
sad	-4.75	sample_00004555	你到底让你妈这么办哪
neutral	-1.5	sample_00004682	我说过这是林杰一个人的
happy	0.5	sample_00004478	我在想在我去的那些城市里面如果有你陪我的话
happy	1.25	sample_00003888	上次给您送花的那位先生
worried	-2.0	sample_00005588	张大夫那他到底是什么毛病啊
angry	-3.25	sample_00000178	而且还一举两得你何乐而不
angry	-2.5	sample_00006957	你啊不管怎么说王老师是你老师你怎么黄老师说话
happy	0.75	sample_00003261	当我身旁的女生都在看美少女战士的时候
angry	-1.5	sample_00005520	谁要不乐意让他当地
angry	-1.0	sample_00004733	行咱下周来的时候
surprise	-1.75	sample_00004093	回去了你不是说死都不回去吗怎么你不想当作家
sad	-1.25	sample_00003076	元妮啊你干这样行吗你跟房大得去济难你愿意工作呢就照顾工作我愿意工作就在家照顾孩子咱一大家子人呢不会让那两个受一点委屈
angry	-2.25	sample_00001359	什么叫我又怎么了我正在到处打听樊姐的
angry	-3.25	sample_00005706	不是我冲动是人家欺负在咱们头上来了我才这样干的可是
worried	-1.5	sample_00001500	聊天你想过没有这些人突然跑来要资料会不会有别的用意你想想邱院长很快就要退休了
neutral	-0.75	sample_00003288	谢张嘴就
happy	2.0	sample_00002168	写材料费眼睛
sad	0.0	sample_00005650	不应该为父母亲结婚他不应该在外面听什么风言风语听多了就响要结婚你看他应该想着跟自己喜欢的人白头结劳的去结婚
worried	-1.25	sample_00001156	这几天你真的要小心啊网友最恨小三了搞不好啊还能跑你公司拉横幅
worried	-1.5	sample_00006151	眼下最好的办法呀就是搞明白到底是谁在针对安迪如果不把这个人揪出来这事情很难解决
neutral	-1.0	sample_00002140	因为他的一个失误你跟陈放从此阴阳两隔了
worried	-0.25	sample_00001087	只是你们也没劝过他那在家里头他平时都喜欢干什么呀亲戚啊朋友啊他最信任的人
neutral	0.0	sample_00003834	孩子我呢就是觉得离你远点
worried	-1.75	sample_00005535	小小美你别多想
neutral	1.25	sample_00002588	第三天的时候我在问他的时候我说怎么样
angry	-3.0	sample_00003497	在这件事情上你我都是罪魁祸首
sad	-3.5	sample_00003014	不我
happy	0.5	sample_00003290	我们科室这帮子人在恋爱方面的智商都比较低
neutral	0.0	sample_00006055	此前嘴里含糊不清地吐
angry	-2.0	sample_00002956	本来一件旗袍小事一桩没必要跟你争但是我就看不惯你种
worried	-1.0	sample_00000906	可以用不上两千元
happy	2.0	sample_00004975	还正式要见我爸妈了我们要商量结婚的
angry	-2.75	sample_00003725	你这简直是胡闹
neutral	0.75	sample_00003942	全部是神家你是说
angry	-1.75	sample_00002499	你怎么这么蠢呢明知道安迪跟威秀这么聪明非要跟他们打牌打就打吧还非要接话你脑子是不是笑的啊你
happy	2.0	sample_00001251	我这辈子最大的爱好就是做饭了
happy	2.0	sample_00000037	每当我需要帮助的时候你都会在我的身边
angry	-1.0	sample_00000955	不是您在公司
happy	1.0	sample_00005510	可是我们部门只有四个人而且别的部门都是自己打包的
angry	-2.5	sample_00005668	你你能不能不闹了你
neutral	-0.5	sample_00002100	花布袜的出就看
happy	2.25	sample_00006925	玛丽不喝敬你绝对是我设压历山大这辈子见
surprise	-2.0	sample_00003799	啊啊
worried	-0.5	sample_00002076	能相互接受罢还怕
worried	-0.25	sample_00003249	你说的这
angry	-2.75	sample_00004526	你们都在背后看我笑话是吧要不就在背后戳
angry	-3.25	sample_00001927	唐澜你给我解释清楚我怎么不知道这事啊你是不是脚踏两只船
happy	1.25	sample_00001170	其实你不用那么在意我只要能帮到你
sad	-3.5	sample_00001236	虽然还是做到了拒绝他无受
sad	-1.5	sample_00000622	燕子麻烦件事帮我把那手机拿开我不找谁
sad	-2.0	sample_00000427	
neutral	-0.75	sample_00002160	哦这事那可不是吗那
neutral	-1.25	sample_00000145	当然有所不同
surprise	-1.0	sample_00003849	就说你怎么
